x0,x1,y,x2,x3,x4,x5,x6,x7
A0,A1,70,2.0,228,4.27,1,247,431.7142857142857
A1,A1,80,2.0,71,1.13,1,0,413.14285714285717
A2,A0,200,2.0,1,,1,0,347.57142857142856
A1,A1,77,14.0,9,0.16,1,0,347.57142857142856
A0,A1,190,1.0,0,,1,0,
A0,A1,100,10.0,2,0.09,1,35,369.2857142857143
A1,A0,115,2.0,1,1.0,1,16,429.42857142857144
A1,A0,600,4.0,28,,1,295,429.85714285714283
A0,A1,66,3.0,0,,1,0,
A1,A0,179,4.0,8,2.11,1,104,429.57142857142856
A0,A0,390,3.0,1,1.0,1,5,429.7142857142857
A0,A1,85,7.0,0,,1,0,
A0,A0,205,29.0,2,0.14,96,10,385.57142857142856
A2,A0,117,30.0,7,0.23,8,241,418.42857142857144
A1,A0,179,3.0,149,2.33,1,242,431.42857142857144
A0,A1,90,1.0,2,0.1,3,217,348.85714285714283
A1,A0,130,3.0,141,8.21,2,114,429.0
A1,A1,50,3.0,5,0.1,1,0,233.28571428571428
A3,A1,100,3.0,2,0.22,2,207,405.2857142857143
A0,A0,250,7.0,3,0.06,1,0,300.7142857142857
A1,A0,599,1.0,2,2.0,1,39,428.85714285714283
A1,A0,305,2.0,1,1.0,3,179,430.0
A0,A0,190,1.0,0,,1,0,
A1,A1,65,2.0,3,0.11,1,0,333.0
A0,,275,3.0,2,0.19,1,0,402.0
A0,A0,300,4.0,69,2.05,1,110,428.85714285714283
A1,A1,140,2.0,37,2.64,1,157,428.85714285714283
A1,A1,99,2.0,26,0.76,1,155,429.85714285714283
A0,A1,50,1.0,0,,1,0,
A1,A0,200,1.0,0,,1,0,
A0,A0,87,3.0,2,0.95,3,49,423.7142857142857
A1,A1,75,2.0,1,1.0,3,125,428.0
A1,A1,79,2.0,3,0.06,1,0,231.0
A1,A0,145,3.0,18,0.37,1,0,430.14285714285717
A0,A0,300,4.0,7,,1,0,261.7142857142857
A0,A0,150,1.0,7,0.95,1,0,405.0
A1,A1,89,3.0,73,1.19,1,359,406.0
A0,A1,227,1.0,0,,2,365,
A1,A0,175,4.0,6,,1,157,421.57142857142856
A0,A0,249,30.0,0,,121,364,
A0,A0,300,3.0,33,1.44,1,58,428.0
A1,A0,110,4.0,3,,1,0,248.85714285714286
A2,A1,49,15.0,0,,2,27,
A0,A0,165,7.0,8,0.1,1,234,281.0
A1,A1,91,1.0,3,0.13,3,0,334.85714285714283
A0,A0,135,3.0,41,1.64,1,0,428.85714285714283
A0,A0,150,3.0,41,,1,244,405.2857142857143
A1,A0,85,2.0,231,1.96,2,22,429.7142857142857
A0,A0,250,2.0,1,0.05,1,0,341.0
A1,A1,40,1.0,1,1.0,2,340,428.0
A1,A1,85,2.0,14,,1,0,395.85714285714283
A1,A1,100,2.0,21,2.75,1,6,431.0
,A1,65,7.0,7,0.3,1,0,396.2857142857143
A2,A0,150,2.0,51,1.48,1,329,427.85714285714283
A0,A0,540,3.0,20,0.38,3,350,401.2857142857143
A1,A0,94,2.0,24,1.15,1,12,429.85714285714283
A0,A0,425,4.0,68,,1,36,428.85714285714283
A1,A2,79,2.0,2,0.19,4,90,422.85714285714283
A0,A1,140,2.0,54,0.56,1,221,428.85714285714283
A1,A0,118,3.0,3,1.32,1,249,425.57142857142856
A1,A0,92,10.0,4,0.17,1,0,428.42857142857144
A1,A0,2500,1.0,0,,4,140,
A2,A0,100,5.0,5,0.57,1,0,430.7142857142857
A0,A0,220,1.0,1,,1,0,220.28571428571428
A1,A1,55,5.0,0,,1,0,
A2,A1,75,1.0,4,0.22,1,0,359.42857142857144
A1,A1,155,3.0,1,0.7,3,365,426.0
A1,A0,60,2.0,23,6.22,2,33,430.42857142857144
A1,A0,100,2.0,0,,1,3,
A0,A0,170,30.0,0,,87,307,
A1,A0,160,4.0,21,0.75,2,189,390.42857142857144
A0,A0,200,1.0,23,3.77,1,23,429.85714285714283
A1,A0,200,3.0,0,,2,41,
A0,A1,97,3.0,96,2.8,1,134,431.7142857142857
A2,A0,110,4.0,6,0.88,2,140,427.14285714285717
A0,A0,260,1.0,86,4.59,1,259,425.57142857142856
A0,A0,399,1.0,10,1.67,1,332,430.85714285714283
A1,A2,38,30.0,1,0.11,10,365,391.85714285714283
A0,A1,88,1.0,59,2.34,1,34,430.7142857142857
A3,A1,100,1.0,2,0.26,1,177,404.42857142857144
A1,A0,75,4.0,5,,1,0,385.7142857142857
A1,A0,95,2.0,113,4.15,2,6,430.0
,A0,150,30.0,1,1.0,1,86,429.42857142857144
A1,A1,50,20.0,1,0.41,1,72,421.7142857142857
A1,A0,139,1.0,115,5.06,2,67,428.7142857142857
A1,A0,100,31.0,0,,2,310,
A0,A1,109,1.0,86,2.33,5,161,430.0
A0,A0,225,30.0,1,,7,364,373.57142857142856
A0,A1,82,1.0,0,,1,0,
A0,A1,88,2.0,69,0.91,2,0,405.14285714285717
A0,A0,290,3.0,5,0.63,1,0,405.14285714285717
A1,A0,120,4.0,1,0.41,1,15,421.57142857142856
A1,A0,100,6.0,1,,1,0,249.14285714285714
A0,,75,1.0,120,1.89,1,90,429.57142857142856
A0,A0,195,1.0,73,5.03,1,146,429.85714285714283
A1,A1,49,24.0,0,,1,44,
A0,A0,170,1.0,190,4.36,1,260,429.0
A1,A1,75,3.0,1,0.02,1,0,241.57142857142858
A0,A0,159,30.0,3,,91,312,367.85714285714283
A1,A0,225,1.0,16,0.86,1,1,431.85714285714283
A1,A0,400,6.0,5,0.1,1,85,328.85714285714283
A1,A0,195,2.0,9,0.44,1,0,411.85714285714283
A2,A0,60,1.0,45,,1,42,429.42857142857144
A0,A0,77,1.0,2,0.05,1,0,275.2857142857143
A0,A0,600,2.0,1,,1,226,431.14285714285717
A1,A1,55,7.0,0,,1,69,
A0,A1,1500,1.0,0,,1,365,
A0,A0,265,2.0,5,0.49,1,5,425.2857142857143
A0,A1,45,1.0,84,3.97,10,347,428.14285714285717
A0,A0,250,1.0,2,,1,0,169.42857142857142
A0,A1,100,2.0,0,,1,0,
A1,A0,90,3.0,3,1.18,1,7,423.0
A1,A1,49,1.0,109,,7,258,430.7142857142857
A2,A2,27,60.0,1,0.05,1,0,351.7142857142857
,A2,38,1.0,17,1.39,34,365,429.85714285714283
A0,A1,97,15.0,0,,12,179,
A1,A1,380,1.0,1,0.02,1,0,214.42857142857142
A1,,200,3.0,22,0.9,1,0,431.0
A0,A0,205,30.0,0,,87,357,
A3,A2,45,7.0,0,,1,280,
A0,A0,130,30.0,1,0.19,11,332,409.7142857142857
A1,A1,65,1.0,0,,1,0,
A1,A1,85,2.0,61,,2,61,430.85714285714283
,A0,101,2.0,11,3.4,1,46,430.85714285714283
A0,A0,350,1.0,0,,1,0,
A0,A1,55,7.0,0,,3,0,
A1,A1,37,4.0,0,,6,36,
A0,A0,126,3.0,2,0.1,1,0,347.85714285714283
A1,A1,55,2.0,41,3.73,3,358,428.85714285714283
A1,A0,230,7.0,12,0.24,1,5,404.2857142857143
A1,A0,125,2.0,180,4.09,1,116,429.14285714285717
A2,A1,55,1.0,23,4.63,5,100,431.85714285714283
A1,A0,750,1.0,6,0.67,1,365,418.85714285714283
A0,A0,128,5.0,0,,2,142,
A0,A0,300,2.0,14,0.95,1,87,430.14285714285717
A1,A0,130,4.0,2,0.15,1,0,376.85714285714283
A0,A0,139,3.0,4,1.17,1,58,426.14285714285717
A0,A0,145,1.0,28,5.28,4,169,429.14285714285717
,A0,120,5.0,6,,1,0,234.85714285714286
A1,A1,85,1.0,1,0.12,1,177,397.85714285714283
A1,A0,67,1.0,0,,2,300,
A1,A1,95,2.0,15,1.28,3,335,410.85714285714283
A0,A1,97,2.0,5,0.26,1,365,401.85714285714283
A1,,75,1.0,0,,1,0,
A1,A1,43,32.0,32,0.93,3,345,424.0
A1,A0,150,4.0,7,0.63,1,5,424.57142857142856
A1,A1,79,4.0,1,0.02,1,359,196.57142857142858
A0,A0,70,2.0,4,,1,0,263.0
A0,A0,163,1.0,8,0.57,17,239,417.2857142857143
A1,A0,200,15.0,3,0.12,1,342,335.85714285714283
A1,A0,159,30.0,3,0.07,52,340,279.85714285714283
A1,A1,79,2.0,134,3.26,1,2,431.0
A1,A0,150,3.0,80,3.38,1,42,429.7142857142857
A1,A0,150,4.0,1,0.05,1,0,353.2857142857143
A0,A1,45,7.0,3,0.15,1,0,350.57142857142856
A2,A1,65,2.0,4,0.43,3,254,397.85714285714283
A2,A1,65,1.0,114,5.46,1,319,430.85714285714283
A0,A1,99,2.0,14,,1,8,431.14285714285717
A0,A0,140,2.0,34,0.43,1,159,387.57142857142856
A1,A0,110,4.0,38,1.91,1,309,430.2857142857143
A2,A1,60,1.0,3,0.13,8,129,337.57142857142856
A0,A1,100,10.0,8,0.34,1,0,403.42857142857144
A1,A0,200,2.0,7,1.01,1,0,408.2857142857143
A0,A0,295,365.0,15,0.49,1,0,369.14285714285717
A0,A0,650,2.0,6,0.42,2,363,428.85714285714283
A0,A0,250,1.0,2,0.04,1,0,235.42857142857142
A1,A1,49,2.0,55,2.15,1,332,429.57142857142856
A0,A1,104,2.0,133,1.51,1,147,422.85714285714283
A1,A1,65,1.0,3,0.09,1,0,286.0
A0,A1,60,1.0,5,0.1,1,0,233.14285714285714
A0,A0,249,2.0,80,1.35,1,58,431.7142857142857
A1,A0,459,4.0,1,,9,87,430.0
A1,A0,200,2.0,10,0.87,1,345,425.42857142857144
A0,A0,140,1.0,37,0.66,1,19,430.2857142857143
A1,A1,66,2.0,48,2.6,2,5,429.14285714285717
A1,A0,275,2.0,2,2.0,1,356,430.85714285714283
A1,A1,250,5.0,0,,1,154,
A1,A0,700,3.0,0,,1,239,
A1,A0,300,3.0,10,0.7,1,82,429.2857142857143
A0,A0,222,2.0,1,0.73,327,315,426.2857142857143
A0,,212,3.0,67,1.31,1,51,430.14285714285717
A0,A0,240,2.0,14,1.95,13,279,429.7142857142857
A0,A0,350,30.0,2,,4,332,396.42857142857144
A3,A0,70,1.0,8,4.62,1,96,430.7142857142857
A1,A0,359,5.0,8,0.23,1,0,347.85714285714283
A1,A0,160,5.0,79,1.72,1,271,431.7142857142857
A2,A1,38,3.0,19,0.55,5,278,429.0
A1,A0,195,4.0,240,2.19,1,214,429.0
A0,A0,225,4.0,1,0.05,2,0,351.2857142857143
A1,A0,75,2.0,2,1.33,1,24,426.85714285714283
A0,A1,49,2.0,2,0.15,1,1,384.7142857142857
A1,A0,120,3.0,13,1.09,1,9,429.14285714285717
A1,A1,66,1.0,3,0.36,3,0,418.85714285714283
A0,A1,95,3.0,67,1.65,1,355,428.14285714285717
A2,,49,7.0,28,1.68,1,0,399.57142857142856
A0,A0,125,30.0,6,0.24,9,150,410.57142857142856
A2,A1,139,1.0,0,,8,359,
A0,A0,220,4.0,1,0.03,1,0,301.0
A0,A0,150,2.0,4,0.25,1,0,375.85714285714283
A2,A1,47,30.0,8,0.38,2,303,430.85714285714283
A1,A0,450,1.0,2,0.52,1,204,420.85714285714283
A3,A1,55,2.0,0,,3,35,
A0,A0,230,180.0,0,,1,365,
A1,A1,75,3.0,1,0.05,1,0,340.85714285714283
A0,A0,96,30.0,5,0.53,4,32,418.7142857142857
A0,A1,175,2.0,188,4.01,1,203,431.2857142857143
A0,A0,230,9.0,49,0.43,1,116,372.0
A1,A1,150,2.0,0,,1,36,
A2,A1,95,1.0,78,5.43,2,87,430.57142857142856
A0,A0,150,3.0,5,0.14,1,0,315.85714285714283
A1,A0,175,4.0,5,,1,0,428.85714285714283
A2,A1,65,2.0,1,1.0,1,21,431.7142857142857
A1,A1,60,4.0,1,0.16,2,0,405.14285714285717
A1,A1,90,2.0,54,,2,118,431.85714285714283
A1,A0,325,5.0,0,,1,0,
A3,A0,125,14.0,0,,1,365,
A1,A0,245,3.0,0,,2,280,
A0,A0,350,7.0,0,,1,0,
A0,A0,185,1.0,17,0.77,1,11,422.85714285714283
A0,A1,175,3.0,55,2.95,1,26,429.42857142857144
A1,A0,108,1.0,40,0.87,1,0,421.42857142857144
A0,A1,100,3.0,6,0.42,2,0,377.57142857142856
A0,A2,150,2.0,11,1.33,1,270,429.14285714285717
A0,A0,130,5.0,12,0.25,1,0,321.7142857142857
A1,A0,200,30.0,143,1.33,2,297,408.7142857142857
A1,A0,130,1.0,219,2.91,1,237,428.42857142857144
A1,A1,189,3.0,0,,2,78,
A0,A0,275,30.0,0,,96,325,
A0,A1,65,1.0,25,0.72,1,0,378.7142857142857
A0,A0,122,1.0,120,5.03,1,220,429.57142857142856
A1,A0,150,5.0,1,0.08,1,0,377.2857142857143
A1,A1,100,3.0,0,,1,364,
A0,A0,449,1.0,0,,2,0,
A2,A1,89,1.0,0,,1,0,
A1,A0,139,3.0,70,2.9,1,178,429.57142857142856
A1,A1,150,2.0,7,0.86,1,0,406.2857142857143
A1,A0,165,2.0,16,,1,29,429.42857142857144
A0,A0,298,30.0,0,,232,301,
A1,A0,300,5.0,2,0.81,1,174,429.2857142857143
A0,A0,590,10.0,0,,1,84,
A1,A1,36,120.0,0,,1,365,
A0,A0,160,3.0,12,0.36,3,5,405.0
A0,A1,50,5.0,0,,1,0,
A0,A0,250,2.0,0,,1,0,
A0,A1,75,7.0,4,0.59,47,365,426.7142857142857
A0,A0,250,4.0,1,0.03,1,0,269.14285714285717
A0,A0,168,30.0,12,0.25,1,58,322.14285714285717
A1,A0,239,3.0,5,0.13,1,0,353.14285714285717
A2,A0,40,1.0,101,3.47,2,74,429.42857142857144
A0,A0,194,5.0,29,,1,102,429.7142857142857
A1,A0,160,14.0,3,0.04,1,0,265.42857142857144
A0,A1,85,5.0,1,0.03,1,0,268.0
A1,A1,75,1.0,117,2.82,1,96,430.0
A0,A0,289,30.0,1,0.3,232,235,417.85714285714283
A1,A1,45,5.0,2,0.17,1,0,382.57142857142856
A1,A0,150,2.0,0,,1,0,
A1,A0,600,2.0,26,1.59,1,253,423.42857142857144
A1,A0,160,2.0,205,5.08,1,6,430.85714285714283
A1,A1,52,2.0,16,,1,0,339.7142857142857
,A0,90,5.0,25,0.53,2,347,427.0
A0,A0,150,4.0,0,,1,317,
A0,A1,70,2.0,6,,2,0,366.57142857142856
A1,A1,51,1.0,11,2.41,5,166,429.57142857142856
A1,A0,120,3.0,3,,2,0,280.14285714285717
A0,A1,300,2.0,10,0.4,1,0,335.7142857142857
A0,A0,333,1.0,4,2.35,1,365,430.85714285714283
A3,A1,60,2.0,63,1.68,4,336,430.0
A0,A1,85,2.0,25,,1,0,395.0
A1,A0,140,3.0,60,1.19,1,197,428.7142857142857
A2,A1,75,2.0,2,,1,0,343.7142857142857
A0,A1,45,2.0,1,,1,35,419.7142857142857
A2,A1,49,1.0,5,,1,332,425.85714285714283
A1,A0,180,3.0,0,,1,133,
A2,A1,98,1.0,26,1.48,1,215,430.7142857142857
A1,A0,70,4.0,1,0.13,1,0,399.57142857142856
A0,A1,350,1.0,0,,10,345,
A0,A1,98,1.0,42,1.27,5,126,430.85714285714283
A1,A0,180,4.0,63,2.02,1,1,429.85714285714283
A1,A1,65,3.0,4,1.29,1,3,428.0
A3,A1,50,1.0,11,2.41,5,365,427.85714285714283
A1,A0,74,4.0,1,0.05,1,0,339.7142857142857
A0,A1,55,3.0,89,2.53,1,66,429.85714285714283
,A0,150,4.0,5,0.25,1,0,405.2857142857143
A0,A1,50,29.0,40,,2,0,422.14285714285717
A0,A0,303,30.0,0,,232,185,
A0,A0,122,30.0,7,0.12,1,339,424.42857142857144
A2,A0,113,2.0,4,1.85,1,0,427.57142857142856
A0,A1,99,1.0,0,,1,0,
A1,A1,89,1.0,5,0.19,1,364,339.57142857142856
A2,A1,135,1.0,0,,18,355,
A0,A0,150,2.0,0,,1,0,
A1,A1,50,1.0,1,0.02,1,0,236.42857142857142
A0,A1,82,5.0,12,0.3,2,0,403.0
A0,A1,114,1.0,10,0.47,1,0,348.14285714285717
,A0,240,3.0,2,2.0,1,35,429.85714285714283
A1,A1,30,1.0,3,0.07,3,0,285.2857142857143
A0,A1,65,1.0,0,,11,364,
A1,A1,55,2.0,7,,5,188,430.57142857142856
A2,A1,30,2.0,5,2.31,1,11,431.14285714285717
A0,A1,46,1.0,1,,1,179,399.2857142857143
A0,A0,165,3.0,1,0.05,1,0,353.0
A1,A0,125,2.0,3,1.11,5,342,431.0
A3,A0,75,3.0,2,2.0,1,253,429.57142857142856
A1,A1,100,1.0,1,0.13,1,0,399.0
A2,A1,70,1.0,11,0.19,5,183,292.7142857142857
A0,A1,80,5.0,2,0.06,1,0,291.7142857142857
A1,A0,128,5.0,56,3.32,1,18,428.2857142857143
A1,A0,120,3.0,4,,1,181,429.7142857142857
A0,A0,150,2.0,23,1.18,1,0,374.0
A1,A1,32,2.0,1,0.03,1,0,301.42857142857144
A1,A1,54,4.0,6,,1,0,286.7142857142857
A1,A0,250,4.0,3,0.13,1,333,337.85714285714283
A3,A1,45,1.0,138,1.45,3,323,430.85714285714283
A0,A0,220,4.0,13,0.93,1,2,430.85714285714283
A1,A0,150,5.0,4,1.9,3,312,429.14285714285717
A1,A1,45,2.0,14,0.51,3,0,339.7142857142857
A0,A0,250,2.0,14,1.51,1,28,425.85714285714283
A0,A1,80,1.0,46,,1,6,430.14285714285717
A0,A0,215,1.0,52,,4,51,420.85714285714283
A0,A1,115,2.0,130,,1,276,416.85714285714283
,A1,60,7.0,0,,2,15,
A1,A0,90,2.0,13,0.7,1,5,418.85714285714283
A0,A1,53,1.0,26,5.03,1,1,429.42857142857144
A1,A0,200,4.0,10,0.4,1,0,426.14285714285717
A0,A0,144,2.0,2,0.18,1,0,405.42857142857144
A1,A1,75,2.0,0,,1,14,
A0,A0,250,3.0,0,,1,0,
A1,A0,133,2.0,73,2.98,2,171,429.85714285714283
A1,A1,50,1.0,0,,1,0,
A1,A0,117,30.0,11,0.47,1,324,429.0
A0,A1,109,1.0,5,4.29,2,148,429.7142857142857
A0,A0,175,2.0,17,2.64,1,27,429.42857142857144
A1,A1,75,1.0,1,1.0,6,360,430.85714285714283
A0,A0,119,4.0,136,3.59,1,17,428.7142857142857
A1,A1,60,7.0,0,,2,0,
A0,A1,70,59.0,0,,1,333,
A2,A1,35,1.0,131,,1,294,427.42857142857144
A1,A0,215,2.0,49,3.95,2,218,429.57142857142856
A2,A0,325,2.0,2,2.0,2,365,431.2857142857143
A0,A1,68,2.0,203,,2,86,429.85714285714283
A0,A1,135,2.0,78,1.68,1,0,426.85714285714283
A2,A1,60,7.0,1,,1,0,235.42857142857142
A0,A0,115,7.0,7,0.48,2,0,396.42857142857144
A1,A0,220,20.0,0,,1,24,
A0,A1,110,1.0,161,4.42,6,165,430.85714285714283
A0,A1,175,3.0,37,1.06,1,19,429.2857142857143
A1,A0,199,3.0,30,0.32,28,56,431.2857142857143
A2,A0,250,2.0,22,1.6,1,47,431.85714285714283
A1,A1,75,2.0,219,2.44,2,277,429.2857142857143
,A0,108,28.0,17,0.66,6,332,421.57142857142856
A2,A1,115,1.0,0,,2,170,
A0,A1,125,4.0,1,0.07,1,0,371.85714285714283
A0,A0,200,2.0,0,,1,0,
A1,A0,200,20.0,0,,1,0,
A1,A1,50,2.0,0,,1,0,
A1,A0,82,4.0,8,0.22,2,0,412.85714285714283
A1,A1,60,1.0,86,3.14,1,117,431.0
A0,A1,166,1.0,0,,10,343,
A0,A0,125,2.0,8,0.13,1,0,196.57142857142858
A0,,110,1.0,2,1.4,2,72,429.14285714285717
A1,A1,56,1.0,6,0.88,1,0,412.57142857142856
A0,A0,226,2.0,3,3.0,1,163,429.2857142857143
A0,A0,233,30.0,0,,232,249,
A0,A0,99,30.0,0,,5,332,
A0,A0,100,3.0,2,0.06,1,0,300.85714285714283
A0,A0,150,30.0,2,0.06,23,213,320.85714285714283
A0,A0,175,3.0,10,1.29,1,13,431.2857142857143
A2,A0,300,3.0,3,3.0,1,320,430.85714285714283
A1,A0,350,5.0,12,0.17,1,0,281.7142857142857
A0,A0,145,5.0,0,,1,0,
A0,A1,138,1.0,8,2.79,5,95,427.85714285714283
A0,A1,40,5.0,3,0.16,1,0,405.14285714285717
A0,A0,220,2.0,1,1.0,1,214,429.57142857142856
A1,A1,90,14.0,79,1.09,1,336,423.85714285714283
A1,A1,150,1.0,14,0.4,1,0,320.85714285714283
A0,A1,100,2.0,74,2.2,3,62,430.0
A1,A0,115,3.0,4,0.21,1,2,407.42857142857144
A0,A1,50,1.0,14,0.23,1,0,353.0
A2,A2,50,1.0,9,1.03,2,0,416.7142857142857
A0,A0,141,7.0,4,0.16,1,0,376.85714285714283
A1,A0,60,4.0,11,0.36,1,0,426.7142857142857
A1,A0,300,2.0,2,0.3,1,0,405.14285714285717
A0,A0,290,1.0,21,,1,128,429.85714285714283
A1,A0,153,4.0,105,2.45,1,9,428.0
A1,A0,145,3.0,13,0.22,1,0,280.85714285714283
A0,A0,80,3.0,16,0.34,1,1,397.0
A2,A1,50,2.0,4,0.4,2,293,419.57142857142856
A2,A1,70,3.0,90,2.6,1,24,431.42857142857144
A3,A1,45,6.0,0,,2,0,
A2,A0,99,1.0,143,3.96,1,282,430.57142857142856
A3,A0,105,3.0,54,1.68,2,278,430.0
A0,A1,110,1.0,1,0.03,1,0,261.0
A0,A1,79,1.0,161,4.43,1,125,429.7142857142857
A0,A0,250,3.0,21,3.64,1,148,429.0
A1,A0,90,6.0,2,,3,0,335.0
A0,A0,110,2.0,1,,1,0,352.42857142857144
A0,A1,700,1.0,0,,11,179,
A1,A1,100,1.0,0,,1,0,
A0,A0,195,2.0,160,2.31,1,68,428.14285714285717
A2,A1,51,2.0,34,2.97,3,167,430.42857142857144
A1,A1,97,30.0,7,0.24,6,97,372.2857142857143
A1,A1,35,25.0,3,0.13,1,36,413.42857142857144
A1,A1,89,1.0,24,3.09,2,72,427.42857142857144
A2,A1,40,2.0,50,1.63,2,179,426.57142857142856
A0,A1,80,3.0,1,,1,0,248.0
A0,A1,228,1.0,2,0.22,2,365,429.85714285714283
A1,A0,76,7.0,1,,1,0,283.42857142857144
A0,A0,226,2.0,15,,1,0,351.0
A2,A0,80,1.0,7,0.27,2,304,407.42857142857144
A1,A0,129,1.0,0,,5,0,
A0,A0,167,2.0,60,5.75,1,164,430.85714285714283
A0,A0,257,2.0,0,,327,355,
A0,A0,140,1.0,144,3.63,1,98,429.85714285714283
A1,A0,110,3.0,3,0.14,1,12,430.0
A1,A1,50,15.0,2,0.24,14,0,396.0
A0,A0,200,3.0,1,0.07,1,16,373.7142857142857
A1,A0,150,5.0,1,1.0,1,327,430.57142857142856
A0,A1,60,7.0,1,0.02,1,0,215.57142857142858
A0,A0,169,4.0,7,,1,0,248.85714285714286
A1,A0,299,3.0,13,0.56,1,346,421.2857142857143
A0,A0,150,2.0,33,,1,0,403.14285714285717
A0,A1,325,2.0,5,0.26,1,0,401.85714285714283
A0,A0,225,4.0,0,,1,364,
A1,A1,60,5.0,4,0.12,1,346,389.14285714285717
A1,A0,207,2.0,28,3.08,2,271,428.42857142857144
A0,A0,295,2.0,43,1.39,1,66,423.42857142857144
A0,A0,700,2.0,31,,1,54,431.0
A2,A0,99,30.0,7,0.39,1,38,422.2857142857143
A0,A1,99,1.0,62,6.55,5,351,430.85714285714283
A1,A1,99,5.0,0,,2,37,
A1,A1,52,5.0,0,,1,0,
A0,A0,150,3.0,33,0.52,1,107,426.57142857142856
A0,A0,80,4.0,5,0.28,1,0,407.0
A0,A0,290,2.0,69,1.73,1,99,427.7142857142857
A2,A1,59,1.0,3,0.57,2,37,414.85714285714283
A1,A1,39,7.0,13,0.3,4,346,382.57142857142856
A1,A0,64,2.0,7,0.92,1,6,409.2857142857143
A1,A1,70,15.0,0,,2,0,
A0,A1,70,1.0,7,1.02,1,0,427.2857142857143
A2,A0,215,1.0,38,,1,77,430.57142857142856
A0,A0,95,2.0,49,1.92,1,14,431.14285714285717
A1,A0,50,3.0,0,,1,0,
A0,A1,89,6.0,9,1.42,2,0,427.0
A1,A1,55,1.0,3,0.09,1,0,405.0
A1,A1,150,2.0,0,,1,0,
A1,A1,55,1.0,0,,1,0,
A1,A0,350,4.0,32,,1,69,431.0
A0,A0,135,2.0,113,,1,86,428.7142857142857
A1,A0,125,4.0,2,0.16,1,0,379.0
A0,A1,140,1.0,221,4.59,1,187,429.14285714285717
A0,A0,900,1.0,0,,1,0,
A1,A0,135,2.0,3,2.09,1,37,431.0
A0,A0,85,2.0,18,0.38,1,90,426.85714285714283
A1,A1,70,1.0,20,0.42,5,332,426.0
A0,A0,205,30.0,2,0.06,87,0,299.2857142857143
A0,A0,180,3.0,0,,2,0,
,A0,112,2.0,4,0.5,1,0,420.85714285714283
A1,A1,32,5.0,0,,1,0,
A0,A0,199,7.0,6,,1,102,431.0
A0,A0,100,1.0,0,,1,13,
A0,A1,55,5.0,2,,1,0,386.0
A1,A0,200,2.0,58,1.71,1,257,424.85714285714283
A0,A0,165,30.0,4,0.29,1,203,378.2857142857143
A1,A0,80,2.0,72,4.07,2,337,428.42857142857144
A0,A0,175,1.0,0,,1,0,
A4,A1,40,30.0,1,1.0,2,71,430.7142857142857
A2,A0,138,1.0,28,1.88,1,347,429.7142857142857
A2,A0,60,1.0,0,,4,177,
A2,,45,5.0,50,1.27,1,145,430.57142857142856
A1,A1,35,3.0,18,,13,79,415.85714285714283
A1,A1,65,7.0,37,0.78,1,0,284.42857142857144
A1,A1,62,1.0,54,1.1,3,343,343.2857142857143
A1,A1,90,1.0,1,1.0,2,321,430.7142857142857
A1,A2,35,30.0,1,0.26,14,341,415.57142857142856
A1,,90,3.0,1,0.11,1,179,393.0
A1,A1,65,1.0,0,,1,0,
A0,A0,1299,2.0,15,2.62,3,273,428.0
A1,A1,60,2.0,106,2.29,8,104,429.85714285714283
A0,A0,295,2.0,7,1.12,1,129,429.85714285714283
A1,A0,80,1.0,0,,2,1,
A0,A0,150,3.0,3,0.08,3,0,300.85714285714283
A1,A1,54,3.0,169,4.98,1,136,431.14285714285717
A0,A0,150,2.0,36,0.78,2,0,397.14285714285717
A1,A1,120,1.0,87,2.53,3,313,428.2857142857143
A1,A1,50,5.0,3,,1,0,310.2857142857143
A2,A0,298,2.0,12,,4,365,429.85714285714283
A1,A1,32,7.0,0,,9,126,
A0,A0,175,30.0,2,0.09,50,353,383.85714285714283
A1,A1,70,4.0,15,1.05,1,35,428.85714285714283
,A1,65,1.0,123,2.76,2,333,429.7142857142857
A0,A0,320,3.0,0,,1,341,
A0,A1,89,1.0,0,,1,0,
A1,A0,150,30.0,1,0.05,1,91,348.42857142857144
A1,,94,2.0,18,,1,0,429.85714285714283
A0,A0,119,2.0,3,,1,0,246.0
,A0,300,3.0,4,2.61,1,258,429.57142857142856
A1,A1,50,5.0,2,0.03,2,0,270.2857142857143
A1,A0,183,3.0,24,1.89,1,115,431.0
A1,A1,50,10.0,4,,1,0,405.7142857142857
A1,A1,75,3.0,54,2.24,2,96,430.85714285714283
A2,A1,99,3.0,2,0.78,3,336,429.57142857142856
A0,A1,89,1.0,1,,1,365,264.42857142857144
A1,A1,10,1.0,0,,1,83,
A0,A0,900,1.0,0,,1,0,
A1,A0,250,3.0,144,2.06,1,128,431.57142857142856
A2,A2,35,1.0,120,3.18,4,340,429.57142857142856
A0,A0,180,2.0,2,0.03,1,0,221.0
A1,A0,93,3.0,2,,1,0,371.57142857142856
A0,A1,85,2.0,78,3.77,2,0,430.42857142857144
A0,A0,130,30.0,6,0.15,31,331,428.7142857142857
A1,A0,184,4.0,79,2.21,1,222,429.14285714285717
A2,A1,38,4.0,19,,2,188,351.57142857142856
A1,A1,200,3.0,1,0.09,3,88,382.85714285714283
A0,A0,300,1.0,0,,1,0,
A1,A1,55,10.0,0,,1,0,
A1,A1,53,14.0,2,0.05,3,0,279.0
A0,A1,94,1.0,23,5.9,3,55,431.2857142857143
